B,107.6313,107.6313,99.5841,101.5959,48228.8814,54171.7386,49963.053,51400.4841,36032.3439,31341.8322,20416.7523,6528.291
C,235.3806,95.5605,88.5192,89.5251,96.5664,88.5192,90.531,84.4956,29072.5218,27353.4387,26778.0639,27968.0436
D,24832.6533,23104.5171,21030.3513,15436.5414,2837.6439,102.6018,88.5192,89.5251,88.5192,85.5015,87.5133,85.5015
E,15806.7126,17860.7604,19664.3391,15720.2052,17140.536,16692.9105,15659.8512,10500.5901,4164.426,99.5841,87.5133,82.4838
F,90.531,89.5251,91.5369,91.5369,29481.9231,30503.9175,27493.2588,26032.692,23450.5467,19633.1562,9721.0176,708.1536
G,115.6785,105.6195,107.6313,104.6136,106.6254,107.6313,106.6254,104.6136,97.5723,97.5723,94.5546,94.5546
H,96.5664,102.6018,104.6136,96.5664,98.5782,98.5782,97.5723,94.5546,97.5723,91.5369,96.5664,89.5251

,Raw Data (Em Spectrum) 472-16 / 504-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,30695.5945,25678.2683,19434.3278,17681.5897,15718.2005,16017.5468,17540.4837,1967.4208,104.8216,107.8453,98.7742,104.8216
B,105.8295,106.8374,100.79,101.7979,48761.1941,54638.259,50242.8071,51803.0363,36147.3256,31425.3141,20457.3463,6555.3816
C,230.8091,96.7584,90.711,89.7031,93.7347,85.6715,87.6873,89.7031,29296.6293,27564.0492,26949.2302,28163.7497
D,25003.9832,23148.4393,21089.2996,15478.3203,2839.2543,100.79,88.6952,90.711,85.6715,89.7031,83.6557,87.6873
E,15795.8088,17918.4462,19729.6425,15701.0662,17266.3349,16688.8082,15704.0899,10487.1995,4162.627,96.7584,88.6952,85.6715
F,92.7268,90.711,88.6952,84.6636,29782.4371,30658.3022,27564.0492,26178.1867,23575.7889,19636.9157,9739.3377,711.5774
G,117.9243,105.8295,105.8295,105.8295,100.79,105.8295,108.8532,103.8137,96.7584,94.7426,94.7426,92.7268
H,96.7584,100.79,95.7505,96.7584,100.79,94.7426,99.7821,92.7268,94.7426,100.79,95.7505,93.7347

,Raw Data (Em Spectrum) 472-16 / 505-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,31349.39,26033.76,19703.08,17857.81,15872.15,16183.23,17712.37,2014.95,107.06,105.04,102.01,104.03
B,112.11,109.08,112.11,103.02,49393.04,55468.19,50921.17,52485.66,36537.76,31906.91,20702.98,6667.01
C,231.29,92.92,92.92,88.88,97.97,86.86,87.87,87.87,29791.97,28081.03,27553.81,28564.82
D,25080.32,23524.92,21323.12,15690.35,2900.72,102.01,89.89,85.85,85.85,90.9,88.88,84.84
E,16005.47,18137.58,20027.29,15899.42,17498.25,17002.34,15893.36,10555.51,4216.75,94.94,85.85,85.85
F,96.96,90.9,90.9,91.91,30224.25,31075.68,27903.27,26471.09,23823.88,19905.08,9880.83,710.03
G,118.17,110.09,106.05,105.04,106.05,104.03,108.07,103.02,95.95,92.92,91.91,88.88
H,95.95,101,99.99,99.99,102.01,98.98,98.98,90.9,95.95,94.94,92.92,88.88

,Raw Data (Em Spectrum) 472-16 / 506-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,31235.4798,26083.3818,19652.8752,17723.622,15730.6002,16119.285,17550.5358,2006.1804,99.1956,101.22,100.2078,103.2444
B,110.3298,113.3664,108.3054,103.2444,49559.3364,55418.9622,51001.7214,52368.1914,36615.3228,31666.677,20572.965,6613.7148
C,233.8182,99.1956,92.1102,90.0858,96.159,88.0614,86.037,90.0858,29662.521,28005.5496,27510.5838,28634.1258
D,24999.3156,23452.674,21210.651,15528.1602,2849.343,102.2322,92.1102,85.0248,87.0492,88.0614,86.037,80.976
E,16058.553,18072.831,20001.072,15916.845,17399.718,16971.5574,15859.1496,10507.6482,4214.8008,97.1712,87.0492,88.0614
F,87.0492,90.0858,89.0736,93.1224,30245.5482,31139.3208,27780.8412,26502.4326,23705.724,19800.6564,9853.767,715.6254
G,117.4152,112.3542,112.3542,109.3176,111.342,110.3298,115.3908,100.2078,94.1346,94.1346,97.1712,92.1102
H,96.159,99.1956,93.1224,95.1468,99.1956,96.159,98.1834,95.1468,92.1102,92.1102,95.1468,95.1468

,Raw Data (Em Spectrum) 472-16 / 507-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,31032.5085,25934.6367,19610.4762,17744.1642,15730.7787,15975.225,17628.534,1996.1424,105.4872,110.5587,106.5015,102.4443
B,108.5301,116.6445,111.573,101.43,49532.3262,55503.5103,50829.6159,52507.2681,36279.4824,31534.587,20543.6322,6639.6078
C,233.289,93.3156,93.3156,91.287,98.3871,88.2441,87.2298,84.1869,29654.0748,28079.8812,27457.101,28427.7861
D,24910.1937,23384.6865,21140.0406,15408.2313,2851.1973,97.3728,92.3013,88.2441,88.2441,84.1869,91.287,83.1726
E,15952.9104,18072.7974,19911.7233,15908.2812,17414.5167,16807.9653,15761.2077,10479.7476,4191.0876,92.3013,89.2584,88.2441
F,93.3156,90.2727,94.3299,89.2584,30204.8397,30973.6791,27876.0069,26245.0125,23678.8335,19797.1074,9787.995,708.9957
G,118.6731,108.5301,109.5444,107.5158,108.5301,106.5015,105.4872,105.4872,99.4014,93.3156,91.287,92.3013
H,98.3871,98.3871,95.3442,95.3442,93.3156,97.3728,93.3156,94.3299,96.3585,94.3299,93.3156,94.3299

,Raw Data (Em Spectrum) 472-16 / 508-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,30706.4604,25614.2964,19365.4692,17514.6048,15478.7556,15847.7088,17246.2752,1945.3896,104.6892,111.804,108.7548,104.6892
B,106.722,115.8696,110.7876,101.64,49099.2348,54921.174,50204.0616,51845.5476,35840.2968,31242.1032,20237.5404,6510.042
C,228.69,102.6564,89.4432,90.4596,97.5744,95.5416,90.4596,85.3776,29474.5836,27756.8676,27186.6672,28254.9036
D,24548.0928,23074.3128,20931.7416,15205.344,2828.6412,98.5908,90.4596,87.4104,89.4432,88.4268,91.476,87.4104
E,15764.364,17821.5576,19705.9632,15668.8224,17119.2252,16715.7144,15641.3796,10437.4116,4118.4528,94.5252,87.4104,89.4432
F,98.5908,89.4432,93.5088,91.476,29837.4384,30657.6732,27488.538,26006.6268,23455.4628,19424.4204,9623.2752,709.4472
G,115.8696,108.7548,109.7712,109.7712,106.722,109.7712,110.7876,102.6564,94.5252,95.5416,90.4596,93.5088
H,91.476,99.6072,93.5088,98.5908,92.4924,96.558,97.5744,94.5252,94.5252,92.4924,93.5088,92.4924

,Raw Data (Em Spectrum) 472-16 / 509-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,30077.4256,25053.6584,18912.7064,17238.4568,15178.2336,15553.0048,16942.1024,1907.4632,109.9872,116.0976,104.8952,109.9872
B,108.9688,117.116,117.116,107.9504,48222.2584,53891.6912,49150.0208,50944.4416,35162.2968,30614.1224,19799.7328,6426.104
C,226.0848,101.84,92.6744,90.6376,99.8032,91.656,94.7112,85.5456,28962.2776,27389.868,26691.2456,27661.7808
D,24064.792,22564.6888,20388.368,14887.9896,2770.048,105.9136,94.7112,88.6008,84.5272,85.5456,89.6192,88.6008
E,15426.7232,17426.8608,19236.5576,15243.4112,16823.968,16326.9888,15280.0736,10154.4664,4043.048,94.7112,92.6744,84.5272
F,90.6376,90.6376,92.6744,94.7112,29164.9392,30014.2848,26952.9744,25533.3248,22957.7912,19042.0432,9459.9176,693.5304
G,120.1712,115.0792,109.9872,109.9872,109.9872,112.024,112.024,106.932,96.748,95.7296,90.6376,94.7112
H,95.7296,97.7664,99.8032,94.7112,94.7112,96.748,99.8032,90.6376,92.6744,93.6928,93.6928,89.6192

,Raw Data (Em Spectrum) 472-16 / 510-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,29175.4785,24266.8152,18359.2782,16658.4381,14754.5583,15005.5521,16433.9721,1866.1287,109.1721,118.3548,101.0097,104.0706
B,115.2939,116.3142,108.1518,108.1518,46753.2069,52140.3909,47887.7805,49353.9516,34021.9035,29551.9692,19211.2287,6178.9368
C,222.4254,93.8676,89.7864,92.8473,95.9082,88.7661,85.7052,88.7661,28070.4936,26359.4505,25923.7824,26826.7479
D,23304.6723,21793.608,19654.0389,14457.651,2649.7191,99.9894,93.8676,85.7052,85.7052,85.7052,84.6849,81.624
E,14937.192,16876.7823,18609.2517,14809.6545,16256.4399,15746.2899,14816.7966,9862.2198,3893.4648,92.8473,86.7255,89.7864
F,86.7255,93.8676,95.9082,93.8676,28309.2438,29071.4079,26073.7665,24652.4886,22212.9513,18465.3894,9181.6797,673.398
G,123.4563,110.1924,103.0503,108.1518,108.1518,106.1112,113.2533,103.0503,96.9285,90.8067,92.8473,90.8067
H,98.9691,96.9285,95.9082,96.9285,98.9691,94.8879,94.8879,93.8676,92.8473,86.7255,88.7661,93.8676

,Raw Data (Em Spectrum) 472-16 / 511-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,28292.026,23534.616,17775.646,16209.942,14292.67,14522.62,15974.882,1806.896,106.288,114.464,107.31,112.42
B,115.486,115.486,109.354,111.398,45534.188,50734.124,46371.206,47808.138,33105.646,28780.542,18635.148,5980.744
C,211.554,104.244,88.914,90.958,95.046,87.892,94.024,85.848,27179.068,25573.506,25007.318,26130.496
D,22726.214,21119.63,19088.916,13980.96,2597.924,98.112,88.914,87.892,87.892,83.804,88.914,83.804
E,14513.422,16321.34,17964.716,14404.068,15782.746,15322.846,14375.452,9606.8,3843.742,96.068,86.87,89.936
F,96.068,94.024,90.958,93.002,27319.082,28219.464,25289.39,23938.306,21541.716,17928.946,8926.148,668.388
G,119.574,112.42,113.442,110.376,106.288,107.31,106.288,104.244,93.002,87.892,95.046,90.958
H,98.112,98.112,98.112,95.046,96.068,99.134,93.002,90.958,89.936,94.024,91.98,89.936

,Raw Data (Em Spectrum) 472-16 / 512-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,27245.3656,22789.788,17228.5064,15523.8794,13846.895,14115.1306,15427.6422,1772.1978,109.5466,115.6894,112.618,111.5942
B,120.8084,116.7132,112.618,107.499,43883.1394,48946.8542,44861.8922,46275.76,31900.5842,27789.0034,18063.9272,5812.1126
C,212.9504,102.38,94.1896,91.1182,101.3562,94.1896,87.023,82.9278,26359.7786,24748.3174,24189.3226,25205.956
D,21909.32,20456.5478,18607.565,13496.7554,2511.3814,103.4038,88.0468,91.1182,87.023,82.9278,88.0468,87.023
E,14002.5126,15753.2106,17399.481,13928.799,15218.787,14746.8152,13888.8708,9192.7002,3698.9894,93.1658,89.0706,90.0944
F,89.0706,92.142,93.1658,94.1896,26606.5144,27267.8892,24455.5106,23155.2846,20930.5672,17357.5052,8628.5864,629.637
G,120.8084,114.6656,112.618,110.5704,113.6418,111.5942,110.5704,108.5228,96.2372,88.0468,85.9992,93.1658
H,98.2848,96.2372,94.1896,93.1658,92.142,96.2372,92.142,93.1658,92.142,89.0706,92.142,92.142

,Raw Data (Em Spectrum) 472-16 / 513-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,26397.8976,22123.005,16725.2994,15165.666,13467.6036,13617.312,14903.1636,1714.4688,110.7432,112.794,103.5654,110.7432
B,114.8448,124.0734,112.794,107.667,42551.0238,47498.5788,43437.9948,44807.9292,30863.5146,26917.7754,17513.832,5650.9794
C,211.2324,100.4892,91.2606,92.286,94.3368,92.286,84.0828,90.2352,25424.793,24039.4776,23550.3618,24432.2058
D,21187.8402,19746.1278,17908.611,13095.3834,2446.6044,105.6162,100.4892,92.286,90.2352,89.2098,89.2098,87.159
E,13538.3562,15319.476,16802.2044,13469.6544,14804.7252,14361.7524,13411.2066,8898.4212,3544.8078,99.4638,90.2352,87.159
F,95.3622,92.286,92.286,91.2606,25704.7272,26381.4912,23716.4766,22379.355,20290.6152,16746.8328,8341.629,618.3162
G,120.9972,111.7686,112.794,111.7686,120.9972,112.794,113.8194,111.7686,93.3114,99.4638,92.286,99.4638
H,96.3876,94.3368,96.3876,94.3368,92.286,98.4384,94.3368,99.4638,95.3622,97.413,92.286,90.2352

,Raw Data (Em Spectrum) 472-16 / 514-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,25309.5932,21026.8104,15904.1052,14496.3624,12777.4992,13050.628,14255.0644,1631.5852,110.8944,118.082,110.8944,107.814
B,121.1624,122.1892,113.9748,109.8676,40629.4492,45349.6488,41733.2592,42826.8012,29682.7344,25889.7352,16814.8768,5417.3968
C,210.494,98.5728,89.3316,97.546,99.5996,88.3048,91.3852,93.4388,24319.758,23029.0704,22534.1528,23436.71
D,20247.4692,18916.7364,17204.034,12560.8444,2353.4256,100.6264,89.3316,89.3316,87.278,87.278,87.278,90.3584
E,12991.0736,14584.6672,16143.3496,12879.1524,14157.5184,13656.44,12903.7956,8578.914,3413.0832,93.4388,90.3584,87.278
F,93.4388,96.5192,93.4388,90.3584,24634.9856,25230.5296,22766.2096,21445.7448,19343.8852,16122.8136,8050.112,593.4904
G,119.1088,115.0016,108.8408,106.7872,109.8676,107.814,112.948,102.68,90.3584,89.3316,92.412,89.3316
H,94.4656,98.5728,100.6264,93.4388,95.4924,92.412,97.546,93.4388,94.4656,95.4924,92.412,91.3852

,Raw Data (Em Spectrum) 472-16 / 515-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,24108.7812,20129.9016,15149.3604,13790.844,12210.1932,12522.8268,13700.3448,1582.7076,111.0672,113.124,109.0104,115.1808
B,121.3512,121.3512,110.0388,109.0104,38866.3212,43355.2872,39926.6016,40984.8252,28384.8684,24736.1052,16026.5856,5188.278
C,200.538,99.7548,93.5844,87.414,98.7264,89.4708,86.3856,88.4424,23322.0552,22123.9692,21527.4972,22418.0916
D,19425.4476,18053.562,16409.1504,11995.2576,2230.5996,101.8116,93.5844,91.5276,85.3572,87.414,89.4708,88.4424
E,12453.924,13979.0412,15442.4544,12314.0616,13443.2448,13107.9864,12251.3292,8142.8712,3267.2268,102.84,90.4992,87.414
F,90.4992,91.5276,93.5844,96.6696,23394.0432,24112.8948,21685.8708,20572.1136,18517.3704,15476.3916,7709.9148,574.8756
G,120.3228,115.1808,113.124,118.266,112.0956,110.0388,115.1808,103.8684,90.4992,96.6696,91.5276,89.4708
H,98.7264,100.7832,97.698,97.698,96.6696,96.6696,96.6696,93.5844,90.4992,88.4424,89.4708,91.5276

,Raw Data (Em Spectrum) 472-16 / 516-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,23181.3704,19384.4218,14579.0053,13262.5375,11730.7788,12019.2068,13100.8118,1492.6149,117.4314,118.4615,105.0702,112.2809
B,119.4916,122.5819,113.311,108.1605,37182.4896,41499.6387,38106.4893,39491.9738,27283.2286,23653.1562,15420.597,4984.6539
C,195.719,96.8294,92.709,92.709,96.8294,88.5886,89.6187,86.5284,22409.8255,21135.5918,20658.6555,21525.9997
D,18577.8535,17296.4091,15761.5601,11466.0431,2133.3371,101.9799,91.6789,93.7391,84.4682,87.5585,84.4682,90.6488
E,11823.4878,13424.2632,14792.236,11787.4343,12954.5376,12566.1899,11816.2771,7847.3018,3155.1963,96.8294,86.5284,90.6488
F,88.5886,92.709,93.7391,89.6187,22434.5479,23074.24,20797.719,19702.7227,17701.2384,14930.2694,7376.5461,564.4948
G,117.4314,118.4615,115.3712,112.2809,112.2809,114.3411,114.3411,107.1304,94.7692,98.8896,93.7391,90.6488
H,98.8896,99.9197,95.7993,93.7391,93.7391,101.9799,94.7692,93.7391,95.7993,90.6488,91.6789,92.709

,Raw Data (Em Spectrum) 472-16 / 517-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,21970.1829,18505.0627,13849.1299,12672.7639,11212.6254,11485.047,12515.9151,1464.2661,111.4452,118.6685,106.2857,113.509
B,114.5409,123.828,111.4452,112.4771,35426.1589,39424.7714,36309.4653,37585.9256,25905.8495,22567.653,14770.6166,4742.6124
C,193.9972,95.9667,96.9986,90.8072,99.0624,89.7753,92.871,91.8391,21338.6601,20103.4758,19675.2373,20535.8419
D,17741.4567,16436.1032,14906.8274,10979.416,2056.5767,96.9986,92.871,85.6477,90.8072,86.6796,90.8072,91.8391
E,11273.5075,12760.4754,14091.6264,11219.8487,12329.1412,11979.3271,11207.4659,7474.0517,3005.9247,99.0624,81.5201,87.7115
F,86.6796,96.9986,93.9029,90.8072,21410.8931,22012.4908,19895.032,18825.9836,16967.5317,14125.6791,7017.9519,546.907
G,122.7961,113.509,108.3495,111.4452,121.7642,111.4452,113.509,112.4771,89.7753,98.0305,95.9667,92.871
H,94.9348,96.9986,95.9667,90.8072,93.9029,95.9667,96.9986,93.9029,101.1262,93.9029,92.871,91.8391

,Raw Data (Em Spectrum) 472-16 / 518-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,20988.0936,17566.2567,13258.1961,12070.0152,10692.594,11001.7899,11975.9121,1380.5235,113.751,119.9556,107.5464,114.7851
B,122.0238,130.2966,111.6828,110.6487,33793.3539,37911.1401,34596.8496,35930.8386,24738.7743,21523.7574,14039.9757,4557.2787
C,182.0016,102.3759,91.0008,88.9326,97.2054,88.9326,88.9326,91.0008,20301.4512,19192.896,18844.4043,19586.8881
D,16935.4557,15770.025,14349.1716,10471.2966,1991.6766,104.4441,89.9667,88.9326,91.0008,85.8303,85.8303,84.7962
E,10793.9358,12210.6528,13371.9471,10725.6852,11708.0802,11453.6916,10742.2308,7147.6992,2870.6616,96.1713,87.8985,86.8644
F,95.1372,88.9326,93.069,89.9667,20422.4409,21036.6963,19007.7921,17893.0323,16276.734,13531.1985,6696.8316,519.1182
G,125.1261,115.8192,108.5805,116.8533,110.6487,109.6146,107.5464,112.7169,93.069,91.0008,92.0349,91.0008
H,95.1372,95.1372,97.2054,95.1372,94.1031,96.1713,96.1713,95.1372,92.0349,97.2054,92.0349,94.1031

,Raw Data (Em Spectrum) 472-16 / 519-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,19914.1226,16859.2624,12569.8116,11596.4442,10232.2786,10459.294,11456.5032,1333.0676,112.9894,118.1724,105.7332,111.9528
B,125.4286,123.3554,111.9528,111.9528,32197.8326,35998.0082,33013.6368,34249.264,23672.8342,20530.8996,13417.7504,4321.5854
C,182.4416,95.3672,93.294,91.2208,97.4404,91.2208,91.2208,86.0378,19242.4058,18356.1128,17891.716,18675.3856
D,16117.0568,15026.5536,13602.2652,9979.3482,1862.7702,97.4404,89.1476,82.928,89.1476,91.2208,92.2574,90.1842
E,10280.9988,11600.5906,12803.0466,10234.3518,11343.5138,10915.398,10215.693,6842.5966,2708.6358,94.3306,90.1842,87.0744
F,91.2208,91.2208,92.2574,94.3306,19474.6042,20110.04,18051.3524,17105.9732,15523.085,12902.5602,6408.2612,498.6046
G,117.1358,117.1358,109.8796,114.026,111.9528,111.9528,118.1724,106.7698,92.2574,92.2574,91.2208,89.1476
H,96.4038,97.4404,90.1842,97.4404,100.5502,94.3306,96.4038,86.0378,97.4404,93.294,94.3306,91.2208

,Raw Data (Em Spectrum) 472-16 / 520-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,19252.5795,16161.1065,12213.0855,11128.887,9866.934,10035.333,11062.359,1261.953,110.187,119.5425,107.0685,110.187
B,117.4635,123.7005,115.3845,107.0685,30857.5575,34660.0485,31745.2905,32983.335,22893.948,19756.737,12945.933,4189.185
C,183.9915,101.871,91.476,87.318,96.6735,86.2785,91.476,87.318,18577.944,17629.92,17267.1345,17993.745
D,15563.394,14411.628,13171.5045,9635.1255,1806.651,98.7525,92.5155,91.476,89.397,92.5155,91.476,87.318
E,9867.9735,11174.625,12353.418,9881.487,10917.8685,10553.004,9895.0005,6623.694,2642.409,97.713,88.3575,86.2785
F,97.713,88.3575,93.555,93.555,18759.8565,19349.253,17351.334,16425.1395,14877.324,12439.6965,6192.3015,488.565
G,119.5425,120.582,118.503,116.424,113.3055,114.345,115.3845,112.266,94.5945,90.4365,93.555,94.5945
H,99.792,98.7525,101.871,98.7525,91.476,91.476,95.634,100.8315,90.4365,97.713,91.476,94.5945

,Raw Data (Em Spectrum) 472-16 / 521-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,18419.2955,15471.5826,11650.0871,10562.551,9460.4171,9624.121,10609.4725,1236.6422,115.7397,119.9105,106.3554,114.697
B,121.9959,121.9959,115.7397,115.7397,29677.3274,33133.8779,30315.4598,31591.7246,21842.4796,18911.4499,12444.6245,4009.1815
C,177.259,98.0138,90.7149,93.843,99.0565,89.6722,90.7149,91.7576,17784.2912,16852.1174,16539.3074,17178.4825
D,14956.4888,13836.629,12682.3601,9217.468,1765.2911,101.1419,89.6722,92.8003,88.6295,85.5014,87.5868,85.5014
E,9485.4419,10701.2301,11846.1147,9501.0824,10352.9683,10150.6845,9520.8937,6274.9686,2557.7431,92.8003,87.5868,89.6722
F,91.7576,94.8857,91.7576,92.8003,17942.7816,18552.7611,16764.5306,15754.1543,14251.6236,11881.5665,5918.3652,481.7274
G,125.124,115.7397,115.7397,121.9959,115.7397,116.7824,123.0386,106.3554,96.9711,91.7576,91.7576,98.0138
H,99.0565,95.9284,92.8003,94.8857,96.9711,92.8003,88.6295,92.8003,90.7149,91.7576,94.8857,92.8003

,Raw Data (Em Spectrum) 472-16 / 522-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,17703.396,14860.5989,11176.5766,10229.6751,9085.0229,9308.9311,10167.9434,1200.1061,110.9078,117.1856,107.7689,116.1393
B,121.3708,126.6023,118.2319,108.8152,28501.212,31721.7234,29186.5385,30290.385,20985.6391,18198.2959,11896.431,3843.0599
C,178.9173,94.167,95.2133,93.1207,93.1207,91.0281,95.2133,88.9355,17018.0695,16201.9555,15810.6393,16532.5863
D,14353.1434,13333.0009,12095.228,8866.3462,1675.1263,102.5374,91.0281,87.8892,91.0281,89.9818,86.8429,85.7966
E,9165.588,10272.5734,11328.2901,9081.884,9956.5908,9670.9509,9098.6248,6070.6326,2431.6012,92.0744,91.0281,84.7503
F,93.1207,94.167,93.1207,92.0744,17191.7553,17817.4427,15979.0936,15183.9056,13710.7152,11468.4943,5715.9369,463.5109
G,118.2319,110.9078,114.0467,117.1856,110.9078,118.2319,116.1393,109.8615,95.2133,93.1207,92.0744,93.1207
H,98.3522,92.0744,96.2596,95.2133,98.3522,98.3522,95.2133,96.2596,93.1207,91.0281,94.167,94.167

,Raw Data (Em Spectrum) 472-16 / 523-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,17039.0169,14314.5387,10706.7582,9802.4499,8734.2948,8950.6566,9761.4882,1170.0342,114.4827,118.6839,110.2815,116.5833
B,117.6336,123.9354,119.7342,109.2312,27276.291,30514.3659,28040.9094,28997.7327,20172.0618,17531.6076,11454.5718,3753.7722
C,163.8468,97.6779,90.3258,87.1749,96.6276,90.3258,87.1749,86.1246,16350.0201,15536.0376,15140.0745,15851.1276
D,13778.8857,12902.9355,11643.6258,8574.6492,1622.7135,95.5773,96.6276,93.4767,90.3258,87.1749,89.2755,85.0743
E,8817.2685,9919.0332,10917.8685,8727.993,9568.233,9286.7526,8705.9367,5812.3602,2358.9738,95.5773,92.4264,91.3761
F,91.3761,91.3761,93.4767,93.4767,16549.5771,17082.0792,15413.1525,14489.9388,13151.8566,10949.3775,5500.4211,442.1763
G,122.8851,114.4827,112.3821,115.533,121.8348,110.2815,117.6336,107.1306,94.527,93.4767,90.3258,92.4264
H,97.6779,98.7282,96.6276,94.527,97.6779,89.2755,93.4767,96.6276,91.3761,93.4767,92.4264,94.527

,Raw Data (Em Spectrum) 472-16 / 524-10,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12
A,16582.0125,13902.528,10460.64,9593.841,8479.2345,8677.4805,9556.9335,1140.969,109.668,114.9405,108.6135,107.559
B,115.995,131.8125,113.886,110.7225,26568.1275,29776.971,27343.185,28187.8395,19579.956,17075.5185,11180.8635,3629.589
